8111,5.219608545303345
6018,2.7621407508850098
6012,2.883601188659668
6433,3.169931173324585
5028,1.956191062927246
5670,2.4734928607940674
14289,16.33818817138672
12062,11.235758304595947
13995,15.202975511550903
10048,7.659230947494507
11835,11.054922342300415
5297,2.1764776706695557
11086,9.530544519424438
7527,4.502241134643555
6306,2.9884893894195557
8937,6.114632606506348
7093,3.933119535446167
10713,8.845251321792603
11408,10.079295873641968
5708,2.440711259841919
6549,3.380720853805542
14151,15.658648252487183
11904,10.885982513427734
13049,13.669928073883057
9096,6.289187431335449
12413,11.894729614257812
7249,4.1658241748809814
8203,5.13593316078186
7219,4.1012468338012695
11473,10.088998556137085
13160,13.444936513900757
10383,8.602982997894287
8212,5.097986936569214
13036,13.597174644470215
7363,4.12385106086731
6897,3.7143537998199463
14022,15.166820287704468
12619,12.328007698059082
8872,5.9993226528167725
12271,12.275515079498291
14873,17.68170666694641
8587,5.878628730773926
9913,7.6204917430877686
7445,4.422603607177734
10867,9.214369297027588
9957,8.14885950088501
12793,12.883887529373169
9793,7.71000075340271
11056,9.455619096755981
7254,4.096114873886108
9109,6.400874853134155
8686,5.829607963562012
7468,4.229793548583984
11769,11.259416341781616
14438,16.003849029541016
5081,1.9467720985412598
10695,9.029682159423828
13812,14.577636480331421
7245,4.014157295227051
7089,3.9294795989990234
7875,4.728943109512329
8519,5.704440116882324
14104,15.439437627792358
5984,2.8237223625183105
14256,15.74685788154602
9053,6.25774073600769
14051,15.778019905090332
13026,12.943369150161743
9994,7.9197752475738525
8305,5.2607645988464355
8653,5.860866069793701
7005,3.7112505435943604
12078,11.124428987503052
7631,4.566724061965942
9135,6.388338565826416
10112,7.984964847564697
11553,10.63693881034851
14671,16.80788779258728
13436,13.867101669311523
6009,2.8277926445007324
12892,12.959677457809448
5906,2.703639268875122
6829,3.539091110229492
9588,6.9807350635528564
14060,15.290018558502197
11269,10.021337985992432
14873,17.1275577545166
12812,12.613345384597778
10589,8.925566673278809
9644,7.110647678375244
5865,2.6182303428649902
11308,9.782199382781982
8870,6.048916578292847
8517,5.719297409057617
8216,5.125697612762451
13748,14.970232486724854
13904,14.874074697494507
6837,3.549574375152588
13552,14.139489889144897
5680,2.4496512413024902
8455,5.7028419971466064
11147,9.713557720184326
8579,5.852014541625977
9246,6.4930336475372314
6331,3.0481948852539062
6165,2.99188232421875
5853,2.594200849533081
11005,9.81252908706665
12229,11.644245386123657
11407,10.411537170410156
12155,11.671629905700684
11318,9.973699569702148
12929,13.44135570526123
5551,2.341851234436035
11175,9.955747365951538
11072,9.423621416091919
12541,12.283166408538818
9975,7.929291486740112
6110,2.8135201930999756
5581,2.3676373958587646
11187,9.955154418945312
10171,8.001097202301025
11038,9.361786127090454
12690,12.401113510131836
5764,2.5390961170196533
11941,11.36331033706665
5883,2.636653423309326
12858,12.881953239440918
13617,14.974365234375
9371,6.92137885093689
7617,4.561687707901001
13727,14.922233819961548
9528,7.013198375701904
13704,14.531444072723389
13765,15.406260251998901
7008,3.713263750076294
12643,12.424280881881714
10068,7.838584899902344
9502,6.92555832862854
14699,17.323975563049316
5213,2.081019639968872
7569,4.5309834480285645
6602,3.308123826980591
9590,7.222501516342163
12806,12.622838973999023
5425,2.241290330886841
6831,3.693476438522339
12543,12.242821216583252
6263,3.073991298675537
5860,2.571345329284668
14744,17.507564306259155
12038,11.157804727554321
12465,12.34291672706604
7710,4.574620485305786
7908,4.8354811668396
11744,10.643773794174194
14333,16.43090271949768
8393,5.402326822280884
11612,10.490513801574707
12226,11.679912090301514
10160,7.879871606826782
10226,7.999943971633911
6851,3.7544138431549072
10834,9.099360704421997
11689,10.899902820587158
12183,11.784001111984253
12614,12.437039136886597
5725,2.4857571125030518
11521,10.640777826309204
11208,10.010979652404785
14496,16.77268958091736
9340,6.7732133865356445
9225,6.618301630020142
11415,10.41254997253418
12042,11.127108573913574
12867,13.069280624389648
7260,4.039551734924316
5556,2.371903419494629
7526,4.315456390380859
11440,10.11765456199646
11168,9.561258792877197
14167,16.127971410751343
11288,9.76712441444397
11207,9.802478313446045
11356,10.168077230453491
5346,2.1771984100341797
10478,8.727798461914062
13792,15.081829309463501
9556,7.013455867767334
12130,11.728200912475586
9067,6.603813648223877
6072,2.8075265884399414
5985,2.716953754425049
12652,12.302425622940063
12312,11.884658098220825
14041,16.120042085647583
11487,10.366452932357788
13623,15.196869373321533
14003,15.336343765258789
13443,14.351637601852417
