10646,339763184
13791,569821636
14997,675767188
12236,447218532
8266,204161032
12610,477356060
6723,135090676
6188,114813504
10297,317141136
9629,277627836
9978,298898256
11260,380267248
5766,99420252
8406,211861920
5935,105225864
5895,104354688
7989,191097424
10258,316183864
13444,540009160
14749,649854468
10686,342306672
13470,543256344
7349,162255504
13361,534292148
8236,204155168
12700,481860656
7873,186155408
6266,117923972
12767,488228136
11848,421247328
13157,516848636
5079,77251012
9135,249706184
9082,246299444
5858,102979992
7979,190683608
5851,102936024
14752,650800484
13801,569872172
12720,484621924
8286,205612316
8821,234135732
8129,196604304
6840,139999540
5600,94227684
13167,519316760
6370,122099268
13509,546544460
12188,444757040
11583,401554108
